Load Port,Eqp Type (Abrv) in Shipment,ETD,Dsch Port,ETA Dsch Port,Final Dest,ETA Final Dest,Msr (Per Eqp),Unit of Measure,Wgt (Per Eqp),Unit of Measure,PO No.,Item Class,Shipped Qty,PkgCode,Shipped Dtl Qty,PkgCode,Item Shipped Wgt,Unit of Measure,Item Shipped Msr,Unit of Measure
CHINA - YANTIAN,40HC,01/13/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,5.84,M3,1424,KG,,D-Jackets,146,CTN,1823,PCS,1424,KG,5.84,CBM
CHINA - YANTIAN,40HC,01/13/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,2.57,M3,580,KG,,B-Jeans,54,CTN,1019,PCS,580,KG,2.57,CBM
CHINA - YANTIAN,40HC,01/13/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,2.47,M3,554,KG,,B-Jeans,52,CTN,970,PCS,554,KG,2.47,CBM
CHINA - YANTIAN,40HC,01/13/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,6.98,M3,1641,KG,,B-Jeans,147,CTN,2930,PCS,1641,KG,6.98,CBM
CHINA - YANTIAN,40HC,01/13/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,0.19,M3,44,KG,,B-Jeans,4,CTN,77,PCS,44,KG,0.19,CBM
CHINA - YANTIAN,40HC,01/13/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,0.1,M3,27,KG,,B-Jeans,2,CTN,36,PCS,27,KG,0.1,CBM
CHINA - YANTIAN,40HC,01/13/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,0.05,M3,11,KG,,B-Jeans,1,CTN,18,PCS,11,KG,0.05,CBM
CHINA - YANTIAN,40HC,01/13/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,4,M3,935,KG,,B-Jeans,79,CTN,1543,PCS,935,KG,4,CBM
CHINA - YANTIAN,40HC,01/13/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,4.05,M3,1017,KG,,B-Jeans,80,CTN,1558,PCS,1017,KG,4.05,CBM
CHINA - YANTIAN,40HC,01/13/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,3.68,M3,1122,KG,,B-Jeans,85,CTN,1760,PCS,1122,KG,3.68,CBM
CHINA - SHANGHAI,40FT,01/09/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,8.16,M3,875.5,KG,,D-Jackets,85,CTN,504,PCS,875.5,KG,8.16,CBM
CHINA - SHANGHAI,40FT,01/09/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,2.59,M3,278.1,KG,,D-Jackets,27,CTN,150,PCS,278.1,KG,2.59,CBM
CHINA - SHANGHAI,40FT,01/09/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,3.55,M3,381.1,KG,,D-Jackets,37,CTN,215,PCS,381.1,KG,3.55,CBM
CHINA - SHANGHAI,40FT,01/09/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,4.94,M3,512,KG,,D-Jackets,64,CTN,504,PCS,512,KG,4.94,CBM
CHINA - SHANGHAI,40FT,01/09/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,4.94,M3,512,KG,,D-Jackets,64,CTN,504,PCS,512,KG,4.94,CBM
CHINA - SHANGHAI,40FT,01/09/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,2.85,M3,296,KG,,D-Jackets,37,CTN,264,PCS,296,KG,2.85,CBM
CHINA - SHANGHAI,40FT,01/09/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,3.08,M3,320,KG,,D-Jackets,40,CTN,320,PCS,320,KG,3.08,CBM
CHINA - SHANGHAI,40FT,01/09/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,3.063,M3,549.2,KG,,D-Jackets,64,CTN,504,PCS,549.2,KG,3.063,CBM
CHINA - SHANGHAI,40FT,01/09/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,1.481,M3,263,KG,,D-Jackets,32,CTN,240,PCS,263,KG,1.481,CBM
CHINA - SHANGHAI,40FT,01/09/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,1.115,M3,156,KG,,D-Jackets,24,CTN,144,PCS,156,KG,1.115,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,3.65,M3,630,KG,,F-Sweatshirts,60,CTN,1200,PCS,630,KG,3.65,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,11.934,M3,1950,KG,,F-Sweatshirts,150,CTN,3000,PCS,1950,KG,11.934,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,10.53,M3,1800,KG,,F-Sweatshirts,150,CTN,3000,PCS,1800,KG,10.53,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,10.109,M3,1536,KG,,F-Sweatshirts,96,CTN,2880,PCS,1536,KG,10.109,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,1.901,M3,270,KG,,Y-Skirts,18,CTN,504,PCS,270,KG,1.901,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,0.864,M3,91,KG,,Y-Skirts,7,CTN,152,PCS,91,KG,0.864,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,1.512,M3,273,KG,,Y-Skirts,21,CTN,504,PCS,273,KG,1.512,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,0.936,M3,169,KG,,Y-Skirts,13,CTN,312,PCS,169,KG,0.936,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,0.504,M3,156,KG,,Y-Skirts,12,CTN,255,PCS,156,KG,0.504,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,1.901,M3,288,KG,,F-Sweatshirts,18,CTN,504,PCS,288,KG,1.901,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,1.901,M3,288,KG,,F-Sweatshirts,18,CTN,504,PCS,288,KG,1.901,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,0.288,M3,52,KG,,F-Sweatshirts,4,CTN,104,PCS,52,KG,0.288,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,1.152,M3,208,KG,,F-Sweatshirts,16,CTN,360,PCS,208,KG,1.152,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,1.056,M3,182,KG,,F-Sweatshirts,14,CTN,312,PCS,182,KG,1.056,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,1.056,M3,160,KG,,M-Tops,10,CTN,504,PCS,160,KG,1.056,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,1.056,M3,160,KG,,M-Tops,10,CTN,504,PCS,160,KG,1.056,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,0.72,M3,160,KG,,M-Tops,10,CTN,464,PCS,160,KG,0.72,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,0.72,M3,160,KG,,M-Tops,10,CTN,485,PCS,160,KG,0.72,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,0.72,M3,160,KG,,M-Tops,10,CTN,465,PCS,160,KG,0.72,CBM
CHINA - NINGBO,40HC,01/11/2017,UK - FELIXSTOWE,02/08/2017,UK Door,02/08/2017,0.72,M3,160,KG,,M-Tops,10,CTN,464,PCS,160,KG,0.72,CBM
BANGLADESH - CHITTAGONG,40HC,12/26/2016,UK - FELIXSTOWE,02/08/2017,UK Door,02/02/2017,65.65,M3,6231,KG,,K-Shirts,20,CTN,400,PCS,100,KG,1.07,CBM
BANGLADESH - CHITTAGONG,40HC,12/26/2016,UK - FELIXSTOWE,02/08/2017,UK Door,02/02/2017,65.65,M3,6231,KG,,K-Shirts,20,CTN,400,PCS,100,KG,1.07,CBM
BANGLADESH - CHITTAGONG,40HC,12/26/2016,UK - FELIXSTOWE,02/08/2017,UK Door,02/02/2017,65.65,M3,6231,KG,,K-Shirts,120,CTN,2400,PCS,600,KG,6.44,CBM
BANGLADESH - CHITTAGONG,40HC,12/26/2016,UK - FELIXSTOWE,02/08/2017,UK Door,02/02/2017,65.65,M3,6231,KG,,K-Shirts,120,CTN,2400,PCS,600,KG,6.44,CBM
BANGLADESH - CHITTAGONG,40HC,12/26/2016,UK - FELIXSTOWE,02/08/2017,UK Door,02/02/2017,65.65,M3,6231,KG,,K-Shirts,116,CTN,3480,PCS,696,KG,6.23,CBM
BANGLADESH - CHITTAGONG,40HC,12/26/2016,UK - FELIXSTOWE,02/08/2017,UK Door,02/02/2017,65.65,M3,6231,KG,,K-Shirts,120,CTN,2400,PCS,600,KG,6.44,CBM
BANGLADESH - CHITTAGONG,40HC,12/26/2016,UK - FELIXSTOWE,02/08/2017,UK Door,02/02/2017,65.65,M3,6231,KG,,K-Shirts,149,CTN,2980,PCS,745,KG,8,CBM
BANGLADESH - CHITTAGONG,40HC,12/26/2016,UK - FELIXSTOWE,02/08/2017,UK Door,02/02/2017,65.65,M3,6231,KG,,K-Shirts,4,CTN,80,PCS,20,KG,0.21,CBM
BANGLADESH - CHITTAGONG,40HC,12/26/2016,UK - FELIXSTOWE,02/08/2017,UK Door,02/02/2017,65.65,M3,6231,KG,,K-Shirts,116,CTN,2320,PCS,580,KG,6.23,CBM
BANGLADESH - CHITTAGONG,40HC,12/26/2016,UK - FELIXSTOWE,02/08/2017,UK Door,02/02/2017,65.65,M3,6231,KG,,K-Shirts,120,CTN,2400,PCS,600,KG,6.44,CBM
BANGLADESH - CHITTAGONG,40HC,12/26/2016,UK - FELIXSTOWE,02/08/2017,UK Door,02/02/2017,65.65,M3,6231,KG,,K-Shirts,118,CTN,2360,PCS,590,KG,6.33,CBM
BANGLADESH - CHITTAGONG,40HC,12/26/2016,UK - FELIXSTOWE,02/08/2017,UK Door,02/02/2017,65.65,M3,6231,KG,,K-Shirts,200,CTN,4000,PCS,1000,KG,10.74,CBM
CAMBODIA - SIHANOUKVILLE,LCL,01/08/2017,UK - FELIXSTOWE,02/09/2017,UK Door,02/19/2017,11.24,M3,2835,KG,,Y-Skirts,75,CTN,4500,PCS,855,KG,3.4,CBM
CAMBODIA - SIHANOUKVILLE,LCL,01/08/2017,UK - FELIXSTOWE,02/09/2017,UK Door,02/19/2017,11.24,M3,2835,KG,,Y-Skirts,98,CTN,5597,PCS,1122.5,KG,4.44,CBM
CAMBODIA - SIHANOUKVILLE,LCL,01/08/2017,UK - FELIXSTOWE,02/09/2017,UK Door,02/19/2017,11.24,M3,2835,KG,,Y-Skirts,75,CTN,4280,PCS,857.5,KG,3.4,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,56.08,M3,10209.9,KG,,M-Tops,112,CTN,2240,PCS,806.4,KG,5.04,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,56.08,M3,10209.9,KG,,M-Tops,175,CTN,5250,PCS,1824.9,KG,10.94,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,56.08,M3,10209.9,KG,,M-Tops,96,CTN,3447,PCS,1053,KG,7.16,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,56.08,M3,10209.9,KG,,M-Tops,5,CTN,63,PCS,24,KG,0.22,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,56.08,M3,10209.9,KG,,D-Jackets,146,CTN,2920,PCS,1781.2,KG,9.33,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,56.08,M3,10209.9,KG,,D-Jackets,120,CTN,2400,PCS,1584,KG,7.67,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,56.08,M3,10209.9,KG,,D-Jackets,115,CTN,2300,PCS,1518,KG,7.35,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,56.08,M3,10209.9,KG,,D-Jackets,119,CTN,2380,PCS,1618.4,KG,8.38,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,58.04,M3,11157.55,KG,,M-Tops,173,CTN,3460,PCS,2079.2,KG,4.91,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,58.04,M3,11157.55,KG,,M-Tops,173,CTN,3460,PCS,2079.2,KG,4.91,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,58.04,M3,11157.55,KG,,M-Tops,173,CTN,3460,PCS,2079.2,KG,4.91,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,58.04,M3,11157.55,KG,,I-Knitwear,133,CTN,3990,PCS,1449.7,KG,8.22,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,58.04,M3,11157.55,KG,,I-Knitwear,14,CTN,396,PCS,146.39,KG,0.86,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,58.04,M3,11157.55,KG,,I-Knitwear,14,CTN,396,PCS,143.76,KG,0.86,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,58.04,M3,11157.55,KG,,K-Shirts,99,CTN,2970,PCS,584.1,KG,7.73,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,58.04,M3,11157.55,KG,,K-Shirts,83,CTN,2490,PCS,489.7,KG,6.48,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,58.04,M3,11157.55,KG,,K-Shirts,120,CTN,2400,PCS,708,KG,6.44,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,58.04,M3,11157.55,KG,,K-Shirts,119,CTN,2380,PCS,702.1,KG,6.39,CBM
BANGLADESH - CHITTAGONG,40HC,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,58.04,M3,11157.55,KG,,K-Shirts,118,CTN,2360,PCS,696.2,KG,6.33,CBM
BANGLADESH - CHITTAGONG,20FT,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,18.2,M3,2767.14,KG,,I-Knitwear,88,CTN,1365,PCS,1087.68,KG,7.04,CBM
BANGLADESH - CHITTAGONG,20FT,01/17/2017,UK - SOUTHAMPTON,02/09/2017,UK Door,02/09/2017,18.2,M3,2767.14,KG,,I-Knitwear,124,CTN,2005,PCS,1679.46,KG,11.16,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,2.376,M3,457.6,KG,,B-Jeans,44,CTN,996,PCS,457.6,KG,2.376,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,7.938,M3,1392.3,KG,,B-Jeans,147,CTN,2930,PCS,1392.3,KG,7.938,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,0.216,M3,37,KG,,B-Jeans,4,CTN,77,PCS,37,KG,0.216,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,2.43,M3,463.6,KG,,B-Jeans,45,CTN,1002,PCS,463.6,KG,2.43,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,0.378,M3,55.8,KG,,B-Jeans,7,CTN,112,PCS,55.8,KG,0.378,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,0.054,M3,6.3,KG,,B-Jeans,1,CTN,12,PCS,6.3,KG,0.054,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,0.054,M3,7.3,KG,,B-Jeans,1,CTN,14,PCS,7.3,KG,0.054,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,0.054,M3,6.4,KG,,B-Jeans,1,CTN,12,PCS,6.4,KG,0.054,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,0.108,M3,24.3,KG,,B-Jeans,2,CTN,50,PCS,24.3,KG,0.108,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,0.054,M3,7.3,KG,,B-Jeans,1,CTN,14,PCS,7.3,KG,0.054,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,3.456,M3,686.8,KG,,B-Jeans,64,CTN,1294,PCS,686.8,KG,3.456,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,3.726,M3,775.1,KG,,B-Jeans,69,CTN,1418,PCS,775.1,KG,3.726,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,1.62,M3,344.3,KG,,B-Jeans,30,CTN,612,PCS,344.3,KG,1.62,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,0.108,M3,14.4,KG,,B-Jeans,2,CTN,24,PCS,14.4,KG,0.108,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,0.054,M3,5,KG,,B-Jeans,1,CTN,8,PCS,5,KG,0.054,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,5.184,M3,994,KG,,B-Jeans,96,CTN,2019,PCS,994,KG,5.184,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,4.158,M3,819.4,KG,,B-Jeans,77,CTN,1613,PCS,819.4,KG,4.158,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,2.376,M3,478.9,KG,,B-Jeans,44,CTN,913,PCS,478.9,KG,2.376,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,4.212,M3,843.9,KG,,B-Jeans,78,CTN,1627,PCS,843.9,KG,4.212,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,5.292,M3,1089,KG,,B-Jeans,98,CTN,2019,PCS,1089,KG,5.292,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,2.7,M3,564.2,KG,,B-Jeans,50,CTN,1002,PCS,564.2,KG,2.7,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,0.378,M3,55.2,KG,,B-Jeans,7,CTN,95,PCS,55.2,KG,0.378,CBM
CHINA - YANTIAN,40FT,01/13/2017,UK - SOUTHAMPTON,02/11/2017,UK Door,02/11/2017,0.054,M3,7.3,KG,,B-Jeans,1,CTN,12,PCS,7.3,KG,0.054,CBM
CHINA - YANTIAN,20FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,1.89,M3,364.1,KG,,B-Jeans,35,CTN,657,PCS,364.1,KG,1.89,CBM
CHINA - YANTIAN,20FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,2.376,M3,526.5,KG,,B-Jeans,44,CTN,898,PCS,526.5,KG,2.376,CBM
CHINA - YANTIAN,20FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,0.108,M3,15,KG,,B-Jeans,2,CTN,24,PCS,15,KG,0.108,CBM
CHINA - YANTIAN,20FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,0.054,M3,6,KG,,B-Jeans,1,CTN,8,PCS,6,KG,0.054,CBM
CHINA - YANTIAN,20FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,1.728,M3,340.7,KG,,B-Jeans,32,CTN,588,PCS,340.7,KG,1.728,CBM
CHINA - YANTIAN,20FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,6.48,M3,1297.4,KG,,B-Jeans,120,CTN,2489,PCS,1297.4,KG,6.48,CBM
CHINA - YANTIAN,20FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,4.752,M3,975.4,KG,,B-Jeans,88,CTN,1803,PCS,975.4,KG,4.752,CBM
CHINA - YANTIAN,20FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,3.186,M3,664.3,KG,,B-Jeans,59,CTN,1171,PCS,664.3,KG,3.186,CBM
CHINA - YANTIAN,20FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,0.378,M3,55.6,KG,,B-Jeans,7,CTN,95,PCS,55.6,KG,0.378,CBM
CHINA - YANTIAN,20FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,0.054,M3,7,KG,,B-Jeans,1,CTN,12,PCS,7,KG,0.054,CBM
CHINA - YANTIAN,20FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,0.216,M3,42.5,KG,,B-Jeans,4,CTN,77,PCS,42.5,KG,0.216,CBM
CHINA - YANTIAN,20FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,0.216,M3,41.7,KG,,B-Jeans,4,CTN,77,PCS,41.7,KG,0.216,CBM
CHINA - YANTIAN,20FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,3.564,M3,728.3,KG,,B-Jeans,66,CTN,1316,PCS,728.3,KG,3.564,CBM
CHINA - YANTIAN,20FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,3.564,M3,689.5,KG,,B-Jeans,66,CTN,1298,PCS,689.5,KG,3.564,CBM
CHINA - YANTIAN,40FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,1.43,M3,246,KG,,B-Jeans,29,CTN,456,PCS,246,KG,1.43,CBM
CHINA - YANTIAN,40FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,6.78,M3,1258,KG,,B-Jeans,149,CTN,2344,PCS,1258,KG,6.78,CBM
CHINA - YANTIAN,40FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,2.76,M3,507,KG,,B-Jeans,61,CTN,947,PCS,507,KG,2.76,CBM
CHINA - YANTIAN,40FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,1.42,M3,246,KG,,B-Jeans,29,CTN,456,PCS,246,KG,1.42,CBM
CHINA - YANTIAN,40FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,6.02,M3,1120,KG,,B-Jeans,132,CTN,2088,PCS,1120,KG,6.02,CBM
CHINA - YANTIAN,40FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,2.69,M3,485,KG,,B-Jeans,59,CTN,902,PCS,485,KG,2.69,CBM
CHINA - YANTIAN,40FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,5.2,M3,975,KG,,B-Jeans,125,CTN,2500,PCS,975,KG,5.2,CBM
CHINA - YANTIAN,40FT,01/19/2017,UK - SOUTHAMPTON,02/13/2017,UK Door,02/13/2017,9.32,M3,1978,KG,,B-Jeans,250,CTN,4952,PCS,1978,KG,9.32,CBM
CAMBODIA - SIHANOUKVILLE,20FT,01/08/2017,UK - FELIXSTOWE,02/15/2017,UK Door,02/15/2017,15.64,M3,3000.64,KG,,C-Trousers,56,CTN,3112,PCS,599.6,KG,3.07,CBM
CAMBODIA - SIHANOUKVILLE,20FT,01/08/2017,UK - FELIXSTOWE,02/15/2017,UK Door,02/15/2017,15.64,M3,3000.64,KG,,C-Trousers,111,CTN,5992,PCS,1153.64,KG,6.09,CBM
CAMBODIA - SIHANOUKVILLE,20FT,01/08/2017,UK - FELIXSTOWE,02/15/2017,UK Door,02/15/2017,15.64,M3,3000.64,KG,,C-Trousers,118,CTN,6488,PCS,1247.4,KG,6.47,CBM
CHINA - YANTIAN,20FT,01/16/2017,UK - FELIXSTOWE,02/15/2017,UK Door,02/15/2017,1.5,M3,214,KG,,I-Knitwear,20,CTN,600,PCS,214,KG,1.5,CBM
CHINA - YANTIAN,20FT,01/16/2017,UK - FELIXSTOWE,02/15/2017,UK Door,02/15/2017,1.43,M3,203,KG,,I-Knitwear,19,CTN,600,PCS,203,KG,1.43,CBM
CHINA - YANTIAN,20FT,01/16/2017,UK - FELIXSTOWE,02/15/2017,UK Door,02/15/2017,2.28,M3,197,KG,,I-Knitwear,29,CTN,400,PCS,197,KG,2.28,CBM
CHINA - YANTIAN,20FT,01/16/2017,UK - FELIXSTOWE,02/15/2017,UK Door,02/15/2017,2.28,M3,197,KG,,I-Knitwear,29,CTN,400,PCS,197,KG,2.28,CBM
CHINA - YANTIAN,20FT,01/16/2017,UK - FELIXSTOWE,02/15/2017,UK Door,02/15/2017,0.19,M3,30,KG,,I-Knitwear,2,CTN,100,PCS,30,KG,0.19,CBM
CHINA - YANTIAN,20FT,01/16/2017,UK - FELIXSTOWE,02/15/2017,UK Door,02/15/2017,1.07,M3,146,KG,,I-Knitwear,14,CTN,497,PCS,146,KG,1.07,CBM
CHINA - YANTIAN,20FT,01/16/2017,UK - FELIXSTOWE,02/15/2017,UK Door,02/15/2017,1.07,M3,146,KG,,I-Knitwear,14,CTN,473,PCS,146,KG,1.07,CBM
