BANGLADESH - CHITTAGONG,F-Sweatshirts,2018,6,20,2018-06-20,06/20/2018,2018,6,20,2018-07-17,07/17/2018,404.6451546561,BANGLADESH - CHITTAGONG,2018-06-20,6,2018-07-17,F-Sweatshirts,-2,-29,2018-06-18,2018-06-18,11,70,2018-07-01,2018-09-25,-23,-50,2018-05-28,2018-05-28,68,41,2018-08-27,2018-08-27,2018-06-20,BANGLADESH - CHITTAGONG,F-Sweatshirts,2018-06-18,27.2088983303,2,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2017,6,23,2017-06-23,06/23/2017,2017,6,23,2017-07-20,07/20/2017,52.3248044814,BANGLADESH - CHITTAGONG,2017-06-23,6,2017-07-20,F-Sweatshirts,-24,-51,2017-05-30,2017-05-30,8,73,2017-07-01,2017-10-01,-25,-52,2017-05-29,2017-05-29,66,39,2017-08-28,2017-08-28,,,,,,,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2018,6,25,2018-06-25,06/25/2018,2018,6,25,2018-07-22,07/22/2018,60.6967731984,BANGLADESH - CHITTAGONG,2018-06-25,6,2018-07-22,F-Sweatshirts,-7,-34,2018-06-18,2018-06-18,6,65,2018-07-01,2018-09-25,-28,-55,2018-05-28,2018-05-28,63,36,2018-08-27,2018-08-27,2018-06-25,BANGLADESH - CHITTAGONG,F-Sweatshirts,2018-06-20,404.6451546561,5,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2018,8,1,2018-08-01,08/01/2018,2018,8,1,2018-08-28,08/28/2018,50.2318123022,BANGLADESH - CHITTAGONG,2018-08-01,8,2018-08-28,F-Sweatshirts,-30,-57,2018-07-02,2018-07-02,55,28,2018-09-25,2018-09-25,-65,-1,2018-05-28,2018-08-27,26,119,2018-08-27,2018-12-25,2018-08-01,BANGLADESH - CHITTAGONG,F-Sweatshirts,2018-06-25,60.6967731984,37,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2018,8,6,2018-08-06,08/06/2018,2018,8,6,2018-09-02,09/02/2018,57.4875185235,BANGLADESH - CHITTAGONG,2018-08-06,8,2018-09-02,F-Sweatshirts,-35,-62,2018-07-02,2018-07-02,50,23,2018-09-25,2018-09-25,-70,-6,2018-05-28,2018-08-27,21,114,2018-08-27,2018-12-25,2018-08-06,BANGLADESH - CHITTAGONG,F-Sweatshirts,2018-08-01,50.2318123022,5,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2018,8,15,2018-08-15,08/15/2018,2018,8,15,2018-09-11,09/11/2018,286.0422644982,BANGLADESH - CHITTAGONG,2018-08-15,8,2018-09-11,F-Sweatshirts,-44,-71,2018-07-02,2018-07-02,41,14,2018-09-25,2018-09-25,-79,-15,2018-05-28,2018-08-27,12,105,2018-08-27,2018-12-25,2018-08-15,BANGLADESH - CHITTAGONG,F-Sweatshirts,2018-08-06,57.4875185235,9,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2017,8,17,2017-08-17,08/17/2017,2017,8,17,2017-09-13,09/13/2017,35.7203998593,BANGLADESH - CHITTAGONG,2017-08-17,8,2017-09-13,F-Sweatshirts,-47,-74,2017-07-01,2017-07-01,45,18,2017-10-01,2017-10-01,-80,-16,2017-05-29,2017-08-28,11,103,2017-08-28,2017-12-25,2017-08-17,BANGLADESH - CHITTAGONG,F-Sweatshirts,2017-06-23,52.3248044814,55,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2018,8,20,2018-08-20,08/20/2018,2018,8,20,2018-09-16,09/16/2018,5.581312478,BANGLADESH - CHITTAGONG,2018-08-20,8,2018-09-16,F-Sweatshirts,-49,-76,2018-07-02,2018-07-02,36,9,2018-09-25,2018-09-25,-84,-20,2018-05-28,2018-08-27,7,100,2018-08-27,2018-12-25,2018-08-20,BANGLADESH - CHITTAGONG,F-Sweatshirts,2018-08-15,286.0422644982,5,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2017,8,28,2017-08-28,08/28/2017,2017,8,28,2017-09-24,09/24/2017,5.581312478,BANGLADESH - CHITTAGONG,2017-08-28,8,2017-09-24,F-Sweatshirts,-58,-85,2017-07-01,2017-07-01,34,7,2017-10-01,2017-10-01,0,-27,2017-08-28,2017-08-28,119,92,2017-12-25,2017-12-25,2017-08-28,BANGLADESH - CHITTAGONG,F-Sweatshirts,2017-08-17,35.7203998593,11,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2017,8,31,2017-08-31,08/31/2017,2017,8,31,2017-09-27,09/27/2017,4.4650499824,BANGLADESH - CHITTAGONG,2017-08-31,8,2017-09-27,F-Sweatshirts,-61,-88,2017-07-01,2017-07-01,31,4,2017-10-01,2017-10-01,-3,-30,2017-08-28,2017-08-28,116,89,2017-12-25,2017-12-25,2017-08-31,BANGLADESH - CHITTAGONG,F-Sweatshirts,2017-08-28,5.581312478,3,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2017,9,1,2017-09-01,09/01/2017,2017,9,1,2017-09-28,09/28/2017,230.2291397181,BANGLADESH - CHITTAGONG,2017-09-01,9,2017-09-28,F-Sweatshirts,-62,-89,2017-07-01,2017-07-01,30,3,2017-10-01,2017-10-01,-4,-31,2017-08-28,2017-08-28,115,88,2017-12-25,2017-12-25,2017-09-01,BANGLADESH - CHITTAGONG,F-Sweatshirts,2017-08-31,4.4650499824,1,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2018,9,1,2018-09-01,09/01/2018,2018,9,1,2018-09-28,09/28/2018,4.8836484183,BANGLADESH - CHITTAGONG,2018-09-01,9,2018-09-28,F-Sweatshirts,-61,-88,2018-07-02,2018-07-02,24,3,2018-09-25,2018-10-01,-5,-32,2018-08-27,2018-08-27,115,88,2018-12-25,2018-12-25,2018-09-01,BANGLADESH - CHITTAGONG,F-Sweatshirts,2018-08-20,5.581312478,12,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2017,9,4,2017-09-04,09/04/2017,2017,9,4,2017-10-01,10/01/2017,52.3248044817,BANGLADESH - CHITTAGONG,2017-09-04,9,2017-10-01,F-Sweatshirts,-65,-92,2017-07-01,2017-07-01,27,1,2017-10-01,2017-10-02,-7,-34,2017-08-28,2017-08-28,112,85,2017-12-25,2017-12-25,2017-09-04,BANGLADESH - CHITTAGONG,F-Sweatshirts,2017-09-01,230.2291397181,3,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2018,9,5,2018-09-05,09/05/2018,2018,9,5,2018-10-02,10/02/2018,31.8134811246,BANGLADESH - CHITTAGONG,2018-09-05,9,2018-10-02,F-Sweatshirts,-65,-92,2018-07-02,2018-07-02,20,15,2018-09-25,2018-10-17,-9,-36,2018-08-27,2018-08-27,111,84,2018-12-25,2018-12-25,2018-09-05,BANGLADESH - CHITTAGONG,F-Sweatshirts,2018-09-01,4.8836484183,4,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2018,9,10,2018-09-10,09/10/2018,2018,9,10,2018-10-07,10/07/2018,1.3953281196,BANGLADESH - CHITTAGONG,2018-09-10,9,2018-10-07,F-Sweatshirts,-70,-97,2018-07-02,2018-07-02,15,10,2018-09-25,2018-10-17,-14,-41,2018-08-27,2018-08-27,106,79,2018-12-25,2018-12-25,2018-09-10,BANGLADESH - CHITTAGONG,F-Sweatshirts,2018-09-05,31.8134811246,5,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2017,10,6,2017-10-06,10/06/2017,2017,10,6,2017-11-02,11/02/2017,138.1374838308,BANGLADESH - CHITTAGONG,2017-10-06,10,2017-11-02,F-Sweatshirts,-1,-28,2017-10-05,2017-10-05,22,53,2017-10-28,2017-12-25,-39,-66,2017-08-28,2017-08-28,80,53,2017-12-25,2017-12-25,2017-10-06,BANGLADESH - CHITTAGONG,F-Sweatshirts,2017-09-04,52.3248044817,32,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2018,10,10,2018-10-10,10/10/2018,2018,10,10,2018-11-06,11/06/2018,8.371968717,BANGLADESH - CHITTAGONG,2018-10-10,10,2018-11-06,F-Sweatshirts,-9,-36,2018-10-01,2018-10-01,7,49,2018-10-17,2018-12-25,-44,-71,2018-08-27,2018-08-27,76,49,2018-12-25,2018-12-25,2018-10-10,BANGLADESH - CHITTAGONG,F-Sweatshirts,2018-09-10,1.3953281196,30,27
BANGLADESH - CHITTAGONG,F-Sweatshirts,2017,12,4,2017-12-04,12/04/2017,2017,12,4,2017-12-31,12/31/2017,20.9299217926,BANGLADESH - CHITTAGONG,2017-12-04,12,2017-12-31,F-Sweatshirts,-37,-64,2017-10-28,2017-10-28,21,1,2017-12-25,2018-01-01,-98,-5,2017-08-28,2017-12-26,21,1,2017-12-25,2018-01-01,2017-12-04,BANGLADESH - CHITTAGONG,F-Sweatshirts,2017-10-06,138.1374838308,59,27
BANGLADESH - CHITTAGONG,I-Knitwear,2018,2,5,2018-02-05,02/05/2018,2018,2,5,2018-03-04,03/04/2018,35.5808670473,BANGLADESH - CHITTAGONG,2018-02-05,2,2018-03-04,I-Knitwear,-35,-62,2018-01-01,2018-01-01,11,26,2018-02-16,2018-03-30,-35,-62,2018-01-01,2018-01-01,53,26,2018-03-30,2018-03-30,,,,,,,27
BANGLADESH - CHITTAGONG,I-Knitwear,2018,5,25,2018-05-25,05/25/2018,2018,5,25,2018-06-21,06/21/2018,35.7203998593,BANGLADESH - CHITTAGONG,2018-05-25,5,2018-06-21,I-Knitwear,-3,-30,2018-05-22,2018-05-22,24,10,2018-06-18,2018-07-01,-18,-24,2018-05-07,2018-05-28,3,67,2018-05-28,2018-08-27,2018-05-25,BANGLADESH - CHITTAGONG,I-Knitwear,2018-02-05,35.5808670473,109,27
BANGLADESH - CHITTAGONG,I-Knitwear,2018,7,16,2018-07-16,07/16/2018,2018,7,16,2018-08-12,08/12/2018,20.9299217926,BANGLADESH - CHITTAGONG,2018-07-16,7,2018-08-12,I-Knitwear,-14,-41,2018-07-02,2018-07-02,71,44,2018-09-25,2018-09-25,-49,-76,2018-05-28,2018-05-28,42,15,2018-08-27,2018-08-27,2018-07-16,BANGLADESH - CHITTAGONG,I-Knitwear,2018-05-25,35.7203998593,52,27
BANGLADESH - CHITTAGONG,I-Knitwear,2018,8,1,2018-08-01,08/01/2018,2018,8,1,2018-08-28,08/28/2018,572.0845289965,BANGLADESH - CHITTAGONG,2018-08-01,8,2018-08-28,I-Knitwear,-30,-57,2018-07-02,2018-07-02,55,28,2018-09-25,2018-09-25,-65,-1,2018-05-28,2018-08-27,26,119,2018-08-27,2018-12-25,2018-08-01,BANGLADESH - CHITTAGONG,I-Knitwear,2018-07-16,20.9299217926,16,27
BANGLADESH - CHITTAGONG,I-Knitwear,2018,8,20,2018-08-20,08/20/2018,2018,8,20,2018-09-16,09/16/2018,8.371968717,BANGLADESH - CHITTAGONG,2018-08-20,8,2018-09-16,I-Knitwear,-49,-76,2018-07-02,2018-07-02,36,9,2018-09-25,2018-09-25,-84,-20,2018-05-28,2018-08-27,7,100,2018-08-27,2018-12-25,2018-08-20,BANGLADESH - CHITTAGONG,I-Knitwear,2018-08-01,572.0845289965,19,27
BANGLADESH - CHITTAGONG,I-Knitwear,2018,9,5,2018-09-05,09/05/2018,2018,9,5,2018-10-02,10/02/2018,20.9299217926,BANGLADESH - CHITTAGONG,2018-09-05,9,2018-10-02,I-Knitwear,-65,-92,2018-07-02,2018-07-02,20,15,2018-09-25,2018-10-17,-9,-36,2018-08-27,2018-08-27,111,84,2018-12-25,2018-12-25,2018-09-05,BANGLADESH - CHITTAGONG,I-Knitwear,2018-08-20,8.371968717,16,27
BANGLADESH - CHITTAGONG,I-Knitwear,2018,9,10,2018-09-10,09/10/2018,2018,9,10,2018-10-07,10/07/2018,16.743937434,BANGLADESH - CHITTAGONG,2018-09-10,9,2018-10-07,I-Knitwear,-70,-97,2018-07-02,2018-07-02,15,10,2018-09-25,2018-10-17,-14,-41,2018-08-27,2018-08-27,106,79,2018-12-25,2018-12-25,2018-09-10,BANGLADESH - CHITTAGONG,I-Knitwear,2018-09-05,20.9299217926,5,27
BANGLADESH - CHITTAGONG,I-Knitwear,2018,9,30,2018-09-30,09/30/2018,2018,9,30,2018-10-27,10/27/2018,516.2714042164,BANGLADESH - CHITTAGONG,2018-09-30,9,2018-10-27,I-Knitwear,-5,-32,2018-09-25,2018-09-25,1,59,2018-10-01,2018-12-25,-34,-61,2018-08-27,2018-08-27,86,59,2018-12-25,2018-12-25,2018-09-30,BANGLADESH - CHITTAGONG,I-Knitwear,2018-09-10,16.743937434,20,27
BANGLADESH - CHITTAGONG,M-Tops,2018,1,10,2018-01-10,01/10/2018,2018,1,10,2018-02-06,02/06/2018,15.3486093145,BANGLADESH - CHITTAGONG,2018-01-10,1,2018-02-06,M-Tops,-9,-36,2018-01-01,2018-01-01,37,10,2018-02-16,2018-02-16,-9,-36,2018-01-01,2018-01-01,79,52,2018-03-30,2018-03-30,2018-01-10,BANGLADESH - CHITTAGONG,M-Tops,2017-12-04,4.1859843585,37,27
BANGLADESH - CHITTAGONG,M-Tops,2018,1,15,2018-01-15,01/15/2018,2018,1,15,2018-02-11,02/11/2018,27.90656239,BANGLADESH - CHITTAGONG,2018-01-15,1,2018-02-11,M-Tops,-14,-41,2018-01-01,2018-01-01,32,5,2018-02-16,2018-02-16,-14,-41,2018-01-01,2018-01-01,74,47,2018-03-30,2018-03-30,2018-01-15,BANGLADESH - CHITTAGONG,M-Tops,2018-01-10,15.3486093145,5,27
BANGLADESH - CHITTAGONG,M-Tops,2018,1,25,2018-01-25,01/25/2018,2018,1,25,2018-02-21,02/21/2018,42.5575076448,BANGLADESH - CHITTAGONG,2018-01-25,1,2018-02-21,M-Tops,-24,-51,2018-01-01,2018-01-01,22,37,2018-02-16,2018-03-30,-24,-51,2018-01-01,2018-01-01,64,37,2018-03-30,2018-03-30,2018-01-25,BANGLADESH - CHITTAGONG,M-Tops,2018-01-15,27.90656239,10,27
BANGLADESH - CHITTAGONG,M-Tops,2018,2,5,2018-02-05,02/05/2018,2018,2,5,2018-03-04,03/04/2018,194.5087398587,BANGLADESH - CHITTAGONG,2018-02-05,2,2018-03-04,M-Tops,-35,-62,2018-01-01,2018-01-01,11,26,2018-02-16,2018-03-30,-35,-62,2018-01-01,2018-01-01,53,26,2018-03-30,2018-03-30,2018-02-05,BANGLADESH - CHITTAGONG,M-Tops,2018-01-25,42.5575076448,11,27
BANGLADESH - CHITTAGONG,M-Tops,2018,2,12,2018-02-12,02/12/2018,2018,2,12,2018-03-11,03/11/2018,2.790656239,BANGLADESH - CHITTAGONG,2018-02-12,2,2018-03-11,M-Tops,-42,-69,2018-01-01,2018-01-01,4,19,2018-02-16,2018-03-30,-42,-69,2018-01-01,2018-01-01,46,19,2018-03-30,2018-03-30,2018-02-12,BANGLADESH - CHITTAGONG,M-Tops,2018-02-05,194.5087398587,7,27
BANGLADESH - CHITTAGONG,M-Tops,2018,2,19,2018-02-19,02/19/2018,2018,2,19,2018-03-18,03/18/2018,36.278531107,BANGLADESH - CHITTAGONG,2018-02-19,2,2018-03-18,M-Tops,0,-27,2018-02-19,2018-02-19,39,12,2018-03-30,2018-03-30,-49,-76,2018-01-01,2018-01-01,39,12,2018-03-30,2018-03-30,2018-02-19,BANGLADESH - CHITTAGONG,M-Tops,2018-02-12,2.790656239,7,27
BANGLADESH - CHITTAGONG,M-Tops,2018,2,26,2018-02-26,02/26/2018,2018,2,26,2018-03-25,03/25/2018,4.1859843585,BANGLADESH - CHITTAGONG,2018-02-26,2,2018-03-25,M-Tops,-7,-34,2018-02-19,2018-02-19,32,5,2018-03-30,2018-03-30,-56,-83,2018-01-01,2018-01-01,32,5,2018-03-30,2018-03-30,2018-02-26,BANGLADESH - CHITTAGONG,M-Tops,2018-02-19,36.278531107,7,27
BANGLADESH - CHITTAGONG,M-Tops,2018,3,1,2018-03-01,03/01/2018,2018,3,1,2018-03-28,03/28/2018,79.5337028115,BANGLADESH - CHITTAGONG,2018-03-01,3,2018-03-28,M-Tops,-10,-37,2018-02-19,2018-02-19,29,2,2018-03-30,2018-03-30,-59,-86,2018-01-01,2018-01-01,29,2,2018-03-30,2018-03-30,2018-03-01,BANGLADESH - CHITTAGONG,M-Tops,2018-02-26,4.1859843585,3,27
BANGLADESH - CHITTAGONG,M-Tops,2018,3,5,2018-03-05,03/05/2018,2018,3,5,2018-04-01,04/01/2018,159.7650696832,BANGLADESH - CHITTAGONG,2018-03-05,3,2018-04-01,M-Tops,-14,-41,2018-02-19,2018-02-19,25,1,2018-03-30,2018-04-02,-63,0,2018-01-01,2018-04-01,25,1,2018-03-30,2018-04-02,2018-03-05,BANGLADESH - CHITTAGONG,M-Tops,2018-03-01,79.5337028115,4,27
BANGLADESH - CHITTAGONG,M-Tops,2018,3,12,2018-03-12,03/12/2018,2018,3,12,2018-04-08,04/08/2018,46.0458279435,BANGLADESH - CHITTAGONG,2018-03-12,3,2018-04-08,M-Tops,-21,-48,2018-02-19,2018-02-19,18,23,2018-03-30,2018-05-01,-70,-6,2018-01-01,2018-04-02,18,29,2018-03-30,2018-05-07,2018-03-12,BANGLADESH - CHITTAGONG,M-Tops,2018-03-05,159.7650696832,7,27
BANGLADESH - CHITTAGONG,M-Tops,2018,3,15,2018-03-15,03/15/2018,2018,3,15,2018-04-11,04/11/2018,39.9063842178,BANGLADESH - CHITTAGONG,2018-03-15,3,2018-04-11,M-Tops,-24,-51,2018-02-19,2018-02-19,15,20,2018-03-30,2018-05-01,-73,-9,2018-01-01,2018-04-02,15,26,2018-03-30,2018-05-07,2018-03-15,BANGLADESH - CHITTAGONG,M-Tops,2018-03-12,46.0458279435,3,27
BANGLADESH - CHITTAGONG,M-Tops,2018,3,19,2018-03-19,03/19/2018,2018,3,19,2018-04-15,04/15/2018,33.4878748681,BANGLADESH - CHITTAGONG,2018-03-19,3,2018-04-15,M-Tops,-28,-55,2018-02-19,2018-02-19,11,16,2018-03-30,2018-05-01,-77,-13,2018-01-01,2018-04-02,11,22,2018-03-30,2018-05-07,2018-03-19,BANGLADESH - CHITTAGONG,M-Tops,2018-03-15,39.9063842178,4,27
BANGLADESH - CHITTAGONG,M-Tops,2017,3,21,2017-03-21,03/21/2017,2017,3,21,2017-04-17,04/17/2017,55.1154607204,BANGLADESH - CHITTAGONG,2017-03-21,3,2017-04-17,M-Tops,-49,-76,2017-01-31,2017-01-31,14,14,2017-04-04,2017-05-01,-78,0,2017-01-02,2017-04-17,24,14,2017-04-14,2017-05-01,,,,,,,27
BANGLADESH - CHITTAGONG,M-Tops,2018,3,21,2018-03-21,03/21/2018,2018,3,21,2018-04-17,04/17/2018,1.3953281195,BANGLADESH - CHITTAGONG,2018-03-21,3,2018-04-17,M-Tops,-30,-57,2018-02-19,2018-02-19,9,14,2018-03-30,2018-05-01,-79,-15,2018-01-01,2018-04-02,9,20,2018-03-30,2018-05-07,2018-03-21,BANGLADESH - CHITTAGONG,M-Tops,2018-03-19,33.4878748681,2,27
BANGLADESH - CHITTAGONG,M-Tops,2017,3,24,2017-03-24,03/24/2017,2017,3,24,2017-04-20,04/20/2017,5.581312478,BANGLADESH - CHITTAGONG,2017-03-24,3,2017-04-20,M-Tops,-52,-79,2017-01-31,2017-01-31,11,11,2017-04-04,2017-05-01,-81,-3,2017-01-02,2017-04-17,21,11,2017-04-14,2017-05-01,2017-03-24,BANGLADESH - CHITTAGONG,M-Tops,2017-03-21,55.1154607204,3,27
BANGLADESH - CHITTAGONG,M-Tops,2017,4,1,2017-04-01,04/01/2017,2017,4,1,2017-04-28,04/28/2017,11.162624956,BANGLADESH - CHITTAGONG,2017-04-01,4,2017-04-28,M-Tops,-60,-87,2017-01-31,2017-01-31,3,3,2017-04-04,2017-05-01,-89,-11,2017-01-02,2017-04-17,13,3,2017-04-14,2017-05-01,2017-04-01,BANGLADESH - CHITTAGONG,M-Tops,2017-03-24,5.581312478,8,27
BANGLADESH - CHITTAGONG,M-Tops,2018,4,1,2018-04-01,04/01/2018,2018,4,1,2018-04-28,04/28/2018,9.7672968365,BANGLADESH - CHITTAGONG,2018-04-01,4,2018-04-28,M-Tops,-1,-28,2018-03-31,2018-03-31,1,3,2018-04-02,2018-05-01,0,-26,2018-04-01,2018-04-02,1,9,2018-04-02,2018-05-07,2018-04-01,BANGLADESH - CHITTAGONG,M-Tops,2018-03-21,1.3953281195,11,27
BANGLADESH - CHITTAGONG,M-Tops,2018,4,5,2018-04-05,04/05/2018,2018,4,5,2018-05-02,05/02/2018,133.9514994725,BANGLADESH - CHITTAGONG,2018-04-05,4,2018-05-02,M-Tops,0,-27,2018-04-05,2018-04-05,26,20,2018-05-01,2018-05-22,-3,-30,2018-04-02,2018-04-02,32,5,2018-05-07,2018-05-07,2018-04-05,BANGLADESH - CHITTAGONG,M-Tops,2018-04-01,9.7672968365,4,27
BANGLADESH - CHITTAGONG,M-Tops,2018,4,10,2018-04-10,04/10/2018,2018,4,10,2018-05-07,05/07/2018,25.115906151,BANGLADESH - CHITTAGONG,2018-04-10,4,2018-05-07,M-Tops,-5,-32,2018-04-05,2018-04-05,21,15,2018-05-01,2018-05-22,-8,0,2018-04-02,2018-05-07,27,21,2018-05-07,2018-05-28,2018-04-10,BANGLADESH - CHITTAGONG,M-Tops,2018-04-05,133.9514994725,5,27
BANGLADESH - CHITTAGONG,M-Tops,2018,4,12,2018-04-12,04/12/2018,2018,4,12,2018-05-09,05/09/2018,14.6509452548,BANGLADESH - CHITTAGONG,2018-04-12,4,2018-05-09,M-Tops,-7,-34,2018-04-05,2018-04-05,19,13,2018-05-01,2018-05-22,-10,-2,2018-04-02,2018-05-07,25,19,2018-05-07,2018-05-28,2018-04-12,BANGLADESH - CHITTAGONG,M-Tops,2018-04-10,25.115906151,2,27
BANGLADESH - CHITTAGONG,M-Tops,2018,4,15,2018-04-15,04/15/2018,2018,4,15,2018-05-12,05/12/2018,164.6487181015,BANGLADESH - CHITTAGONG,2018-04-15,4,2018-05-12,M-Tops,-10,-37,2018-04-05,2018-04-05,16,10,2018-05-01,2018-05-22,-13,-5,2018-04-02,2018-05-07,22,16,2018-05-07,2018-05-28,2018-04-15,BANGLADESH - CHITTAGONG,M-Tops,2018-04-12,14.6509452548,3,27
BANGLADESH - CHITTAGONG,M-Tops,2018,4,16,2018-04-16,04/16/2018,2018,4,16,2018-05-13,05/13/2018,1.3953281195,BANGLADESH - CHITTAGONG,2018-04-16,4,2018-05-13,M-Tops,-11,-38,2018-04-05,2018-04-05,15,9,2018-05-01,2018-05-22,-14,-6,2018-04-02,2018-05-07,21,15,2018-05-07,2018-05-28,2018-04-16,BANGLADESH - CHITTAGONG,M-Tops,2018-04-15,164.6487181015,1,27
BANGLADESH - CHITTAGONG,M-Tops,2018,4,17,2018-04-17,04/17/2018,2018,4,17,2018-05-14,05/14/2018,2.0929921793,BANGLADESH - CHITTAGONG,2018-04-17,4,2018-05-14,M-Tops,-12,-39,2018-04-05,2018-04-05,14,8,2018-05-01,2018-05-22,-15,-7,2018-04-02,2018-05-07,20,14,2018-05-07,2018-05-28,2018-04-17,BANGLADESH - CHITTAGONG,M-Tops,2018-04-16,1.3953281195,1,27
BANGLADESH - CHITTAGONG,M-Tops,2018,4,20,2018-04-20,04/20/2018,2018,4,20,2018-05-17,05/17/2018,138.1374838308,BANGLADESH - CHITTAGONG,2018-04-20,4,2018-05-17,M-Tops,-15,-42,2018-04-05,2018-04-05,11,5,2018-05-01,2018-05-22,-18,-10,2018-04-02,2018-05-07,17,11,2018-05-07,2018-05-28,2018-04-20,BANGLADESH - CHITTAGONG,M-Tops,2018-04-17,2.0929921793,3,27
BANGLADESH - CHITTAGONG,M-Tops,2017,4,21,2017-04-21,04/21/2017,2017,4,21,2017-05-18,05/18/2017,6.9766405975,BANGLADESH - CHITTAGONG,2017-04-21,4,2017-05-18,M-Tops,-4,-31,2017-04-17,2017-04-17,10,12,2017-05-01,2017-05-30,-4,-17,2017-04-17,2017-05-01,10,11,2017-05-01,2017-05-29,2017-04-21,BANGLADESH - CHITTAGONG,M-Tops,2017-04-01,11.162624956,20,27
BANGLADESH - CHITTAGONG,M-Tops,2018,5,1,2018-05-01,05/01/2018,2018,5,1,2018-05-28,05/28/2018,34.1855389278,BANGLADESH - CHITTAGONG,2018-05-01,5,2018-05-28,M-Tops,0,-27,2018-05-01,2018-05-01,21,21,2018-05-22,2018-06-18,-29,0,2018-04-02,2018-05-28,6,91,2018-05-07,2018-08-27,2018-05-01,BANGLADESH - CHITTAGONG,M-Tops,2018-04-20,138.1374838308,11,27
BANGLADESH - CHITTAGONG,M-Tops,2018,5,22,2018-05-22,05/22/2018,2018,5,22,2018-06-18,06/18/2018,2.790656239,BANGLADESH - CHITTAGONG,2018-05-22,5,2018-06-18,M-Tops,0,-27,2018-05-22,2018-05-22,27,13,2018-06-18,2018-07-01,-15,-21,2018-05-07,2018-05-28,6,70,2018-05-28,2018-08-27,2018-05-22,BANGLADESH - CHITTAGONG,M-Tops,2018-05-01,34.1855389278,21,27
BANGLADESH - CHITTAGONG,M-Tops,2018,5,25,2018-05-25,05/25/2018,2018,5,25,2018-06-21,06/21/2018,274.6005739184,BANGLADESH - CHITTAGONG,2018-05-25,5,2018-06-21,M-Tops,-3,-30,2018-05-22,2018-05-22,24,10,2018-06-18,2018-07-01,-18,-24,2018-05-07,2018-05-28,3,67,2018-05-28,2018-08-27,2018-05-25,BANGLADESH - CHITTAGONG,M-Tops,2018-05-22,2.790656239,3,27
BANGLADESH - CHITTAGONG,M-Tops,2018,5,28,2018-05-28,05/28/2018,2018,5,28,2018-06-24,06/24/2018,19.5345936731,BANGLADESH - CHITTAGONG,2018-05-28,5,2018-06-24,M-Tops,-6,-33,2018-05-22,2018-05-22,21,7,2018-06-18,2018-07-01,0,-27,2018-05-28,2018-05-28,91,64,2018-08-27,2018-08-27,2018-05-28,BANGLADESH - CHITTAGONG,M-Tops,2018-05-25,274.6005739184,3,27
BANGLADESH - CHITTAGONG,M-Tops,2018,5,30,2018-05-30,05/30/2018,2018,5,30,2018-06-26,06/26/2018,0.069766406,BANGLADESH - CHITTAGONG,2018-05-30,5,2018-06-26,M-Tops,-8,-35,2018-05-22,2018-05-22,19,5,2018-06-18,2018-07-01,-2,-29,2018-05-28,2018-05-28,89,62,2018-08-27,2018-08-27,2018-05-30,BANGLADESH - CHITTAGONG,M-Tops,2018-05-28,19.5345936731,2,27
BANGLADESH - CHITTAGONG,M-Tops,2018,5,31,2018-05-31,05/31/2018,2018,5,31,2018-06-27,06/27/2018,0.069766406,BANGLADESH - CHITTAGONG,2018-05-31,5,2018-06-27,M-Tops,-9,-36,2018-05-22,2018-05-22,18,4,2018-06-18,2018-07-01,-3,-30,2018-05-28,2018-05-28,88,61,2018-08-27,2018-08-27,2018-05-31,BANGLADESH - CHITTAGONG,M-Tops,2018-05-30,0.069766406,1,27
BANGLADESH - CHITTAGONG,M-Tops,2018,6,1,2018-06-01,06/01/2018,2018,6,1,2018-06-28,06/28/2018,2.790656239,BANGLADESH - CHITTAGONG,2018-06-01,6,2018-06-28,M-Tops,-10,-37,2018-05-22,2018-05-22,17,3,2018-06-18,2018-07-01,-4,-31,2018-05-28,2018-05-28,87,60,2018-08-27,2018-08-27,2018-06-01,BANGLADESH - CHITTAGONG,M-Tops,2018-05-31,0.069766406,1,27
BANGLADESH - CHITTAGONG,M-Tops,2018,6,4,2018-06-04,06/04/2018,2018,6,4,2018-07-01,07/01/2018,2.790656239,BANGLADESH - CHITTAGONG,2018-06-04,6,2018-07-01,M-Tops,-13,-40,2018-05-22,2018-05-22,14,1,2018-06-18,2018-07-02,-7,-34,2018-05-28,2018-05-28,84,57,2018-08-27,2018-08-27,2018-06-04,BANGLADESH - CHITTAGONG,M-Tops,2018-06-01,2.790656239,3,27
