Load Port,Eqp Type (Abrv) in Shipment,ETD,Dsch Port,ETA Dsch Port,Final Dest,ETA Final Dest,Msr (Per Eqp),Unit of Measure,Wgt (Per Eqp),Unit of Measure,PO No.,Item Class,Shipped Qty,PkgCode,Shipped Dtl Qty,PkgCode,Item Shipped Wgt,Unit of Measure,Item Shipped Msr,Unit of Measure
INDIA - NHAVA SHEVA,,08/05/2018,,08/27/2018,,,,,,,,F-Sweatshirts,,,,,,,49.5341482424,
INDIA - NHAVA SHEVA,,08/05/2018,,08/27/2018,,,,,,,,F-Sweatshirts,,,,,,,36.9761951668,
INDIA - NHAVA SHEVA,,08/05/2018,,08/27/2018,,,,,,,,F-Sweatshirts,,,,,,,39.7668514059,
INDIA - NHAVA SHEVA,,08/12/2018,,09/03/2018,,,,,,,,F-Sweatshirts,,,,,,,12.5579530755,
INDIA - NHAVA SHEVA,,08/12/2018,,09/03/2018,,,,,,,,F-Sweatshirts,,,,,,,20.2322577328,
INDIA - NHAVA SHEVA,,08/12/2018,,09/03/2018,,,,,,,,F-Sweatshirts,,,,,,,38.3715232864,
INDIA - NHAVA SHEVA,,08/12/2018,,09/03/2018,,,,,,,,F-Sweatshirts,,,,,,,44.6504998241,
INDIA - NHAVA SHEVA,,08/12/2018,,09/03/2018,,,,,,,,F-Sweatshirts,,,,,,,43.9528357644,
INDIA - NHAVA SHEVA,,08/12/2018,,09/03/2018,,,,,,,,F-Sweatshirts,,,,,,,41.8598435851,
INDIA - NHAVA SHEVA,,08/12/2018,,09/03/2018,,,,,,,,F-Sweatshirts,,,,,,,30.6972186291,
INDIA - NHAVA SHEVA,,08/12/2018,,09/03/2018,,,,,,,,F-Sweatshirts,,,,,,,22.3252499121,
INDIA - NHAVA SHEVA,,08/12/2018,,09/03/2018,,,,,,,,F-Sweatshirts,,,,,,,24.4182420913,
CHINA - SHANGHAI,,07/29/2018,,08/27/2018,,,,,,,,Y-Skirts,,,,,,,15.6276749384,
CHINA - SHANGHAI,,07/29/2018,,08/27/2018,,,,,,,,Y-Skirts,,,,,,,20.0927249209,
CHINA - SHANGHAI,,07/29/2018,,08/27/2018,,,,,,,,Y-Skirts,,,,,,,25.6740373989,
CHINA - SHANGHAI,,07/29/2018,,08/27/2018,,,,,,,,Y-Skirts,,,,,,,22.3252499121,
CHINA - SHANGHAI,,07/29/2018,,08/27/2018,,,,,,,,Y-Skirts,,,,,,,23.9996436555,
CHINA - SHANGHAI,,07/29/2018,,08/27/2018,,,,,,,,Y-Skirts,,,,,,,18.4183311774,
CHINA - SHANGHAI,,07/29/2018,,08/27/2018,,,,,,,,Y-Skirts,,,,,,,13.3951499472,
CHINA - SHANGHAI,,10/01/2018,,10/30/2018,,,,,,,,M-Tops,,,,,,,6.7673413796,
CHINA - SHANGHAI,,10/01/2018,,10/30/2018,,,,,,,,M-Tops,,,,,,,13.7439819771,
CHINA - SHANGHAI,,10/01/2018,,10/30/2018,,,,,,,,M-Tops,,,,,,,3.2790210808,
CHINA - SHANGHAI,,10/01/2018,,10/30/2018,,,,,,,,M-Tops,,,,,,,9.4882312126,
CHINA - SHANGHAI,,10/01/2018,,10/30/2018,,,,,,,,M-Tops,,,,,,,6.7673413796,
CHINA - SHANGHAI,,10/01/2018,,10/30/2018,,,,,,,,M-Tops,,,,,,,134.3700979082,
BANGLADESH - CHITTAGONG,,03/19/2018,,04/15/2018,,,,,,,,M-Tops,,,,,,,33.4878748681,
CHINA - SHANGHAI,,03/19/2018,,04/17/2018,,,,,,,,M-Tops,,,,,,,11.162624956,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,13.3951499472,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,13.3951499472,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,16.743937434,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,13.3951499472,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,I-Knitwear,,,,,,,16.743937434,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,25.1159061511,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,16.743937434,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,13.3951499472,
CHINA - SHANGHAI,,10/01/2018,,10/30/2018,,,,,,,,M-Tops,,,,,,,41.8598435851,
CHINA - SHANGHAI,,10/01/2018,,10/30/2018,,,,,,,,M-Tops,,,,,,,27.9065623901,
CHINA - SHANGHAI,,09/25/2018,,10/24/2018,,,,,,,,M-Tops,,,,,,,41.8598435851,
CHINA - SHANGHAI,,09/25/2018,,10/24/2018,,,,,,,,M-Tops,,,,,,,55.8131247801,
CHINA - SHANGHAI,,09/25/2018,,10/24/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
CHINA - SHANGHAI,,09/25/2018,,10/24/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
CHINA - SHANGHAI,,09/05/2018,,10/04/2018,,,,,,,,D-Jackets,,,,,,,12.5579530755,
BANGLADESH - CHITTAGONG,,10/01/2018,,10/28/2018,,,,,,,,A-Accessories,,,,,,,20.9299217926,
BANGLADESH - CHITTAGONG,,10/01/2018,,10/28/2018,,,,,,,,A-Accessories,,,,,,,20.9299217926,
CHINA - SHENZHEN,,09/01/2018,,,,,,,,,,M-Tops,,,,,,,9.0696327768,
CHINA - SHENZHEN,,09/01/2018,,,,,,,,,,M-Tops,,,,,,,11.8602890158,
UNKNOWN,,09/01/2018,,,,,,,,,,D-Jackets,,,,,,,20.9299217926,
BANGLADESH - CHITTAGONG,,07/01/2018,,07/28/2018,,,,,,,,M-Tops,,,,,,,27.9065623901,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,319.5301393664,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,26.5112342706,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,35.5808670473,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,71.8593981544,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,116.5098979786,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,64.1850934972,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,111.6262495603,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,39.0691873461,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,44.6504998241,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,24.4182420913,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,23.0229139718,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,25.1159061511,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,32.7902108083,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,66.2780856764,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,108.1379292615,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,59.3014450789,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,103.2542808433,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,36.2785311071,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,41.8598435851,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,23.0229139718,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,21.6275858523,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,175.8113430575,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,9.7672968365,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,16.743937434,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,23.7205780316,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,27.9065623901,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,26.5112342706,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,29.3018905096,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,20.9299217926,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,15.3486093145,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,15.3486093145,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,M-Tops,,,,,,,23.7205780316,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,18.1392655535,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,30.6972186291,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,43.2551717046,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,50.9294763619,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,48.1388201229,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,53.0224685411,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,38.3715232864,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,28.6042264498,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,28.6042264498,
CHINA - SHANGHAI,,10/07/2018,,11/05/2018,,,,,,,,M-Tops,,,,,,,43.2551717046,
BANGLADESH - CHITTAGONG,,04/15/2018,,05/12/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,04/15/2018,,05/12/2018,,,,,,,,F-Sweatshirts,,,,,,,1.3953281195,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,9.0696327768,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,11.8602890158,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,35.5808670473,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,38.3715232864,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,44.6504998241,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,35.5808670473,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,15.3486093145,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,9.0696327768,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,6.2789765378,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,2.790656239,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,175.8113430575,
CHINA - SHENZHEN,,10/21/2018,,,,,,,,,,S-Shorts,,,,,,,7.6743046573,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,9.7672968365,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,29.9995545693,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,32.0925467486,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,37.6738592266,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,29.9995545693,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,12.5579530755,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,7.6743046573,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,4.8836484183,
CHINA - SHENZHEN,,09/16/2018,,,,,,,,,,S-Shorts,,,,,,,2.790656239,
BANGLADESH - CHITTAGONG,,04/20/2018,,05/17/2018,,,,,,,,M-Tops,,,,,,,2.790656239,
BANGLADESH - CHITTAGONG,,04/20/2018,,05/17/2018,,,,,,,,M-Tops,,,,,,,2.790656239,
BANGLADESH - CHITTAGONG,,04/20/2018,,05/17/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,04/20/2018,,05/17/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,04/20/2018,,05/17/2018,,,,,,,,S-Shorts,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,04/20/2018,,05/17/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,04/20/2018,,05/17/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,04/20/2018,,05/17/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,04/20/2018,,05/17/2018,,,,,,,,F-Sweatshirts,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,04/20/2018,,05/17/2018,,,,,,,,F-Sweatshirts,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,22.3252499121,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,67.6734137959,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,66.9757497362,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,32.0925467486,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,9.7672968365,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,18.8369296133,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,58.6037810192,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,57.9061169594,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,27.2088983303,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,8.371968717,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,13.2556171353,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,43.2551717046,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,42.5575076449,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,19.5345936731,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,18.8369296133,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,58.6037810192,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,57.9061169594,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,27.2088983303,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,8.371968717,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,20.9299217926,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,65.5804216167,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,64.8827575569,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,30.6972186291,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,9.7672968365,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,20.9299217926,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,65.5804216167,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,64.8827575569,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,30.6972186291,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,9.7672968365,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,A-Accessories,,,,,,,4.1859843585,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,M-Tops,,,,,,,5.581312478,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,A-Accessories,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,A-Accessories,,,,,,,2.790656239,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,A-Accessories,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,M-Tops,,,,,,,2.790656239,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,M-Tops,,,,,,,2.790656239,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,M-Tops,,,,,,,2.790656239,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,M-Tops,,,,,,,2.790656239,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,I-Knitwear,,,,,,,8.371968717,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,M-Tops,,,,,,,4.1859843585,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,M-Tops,,,,,,,2.790656239,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,A-Accessories,,,,,,,2.790656239,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,M-Tops,,,,,,,5.581312478,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,M-Tops,,,,,,,5.581312478,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,M-Tops,,,,,,,5.581312478,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,A-Accessories,,,,,,,5.581312478,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,A-Accessories,,,,,,,5.581312478,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,F-Sweatshirts,,,,,,,5.581312478,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,M-Tops,,,,,,,8.371968717,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,M-Tops,,,,,,,5.581312478,
UNKNOWN,,08/20/2018,,,,,,,,,,M-Tops,,,,,,,8.371968717,
UNKNOWN,,08/20/2018,,,,,,,,,,M-Tops,,,,,,,5.581312478,
CHINA - SHANGHAI,,08/20/2018,,09/18/2018,,,,,,,,M-Tops,,,,,,,5.581312478,
CHINA - SHENZHEN,,08/20/2018,,,,,,,,,,M-Tops,,,,,,,2.790656239,
UNKNOWN,,08/20/2018,,,,,,,,,,D-Jackets,,,,,,,2.790656239,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,M-Tops,,,,,,,6.2789765378,
CHINA - SHANGHAI,,08/20/2018,,09/18/2018,,,,,,,,D-Jackets,,,,,,,4.1859843585,
CHINA - SHANGHAI,,08/20/2018,,09/18/2018,,,,,,,,D-Jackets,,,,,,,4.1859843585,
CHINA - SHANGHAI,,08/20/2018,,09/18/2018,,,,,,,,D-Jackets,,,,,,,2.790656239,
CHINA - SHANGHAI,,08/20/2018,,09/18/2018,,,,,,,,D-Jackets,,,,,,,4.1859843585,
CHINA - SHANGHAI,,08/20/2018,,09/18/2018,,,,,,,,D-Jackets,,,,,,,2.0929921793,
CHINA - SHANGHAI,,08/20/2018,,09/18/2018,,,,,,,,D-Jackets,,,,,,,2.0929921793,
CHINA - SHANGHAI,,08/20/2018,,09/18/2018,,,,,,,,D-Jackets,,,,,,,2.0929921793,
CHINA - SHANGHAI,,08/20/2018,,09/18/2018,,,,,,,,M-Tops,,,,,,,6.9766405975,
CHINA - SHANGHAI,,08/20/2018,,09/18/2018,,,,,,,,M-Tops,,,,,,,2.790656239,
CHINA - SHANGHAI,,08/20/2018,,09/18/2018,,,,,,,,M-Tops,,,,,,,2.790656239,
CHINA - SHANGHAI,,08/20/2018,,09/18/2018,,,,,,,,M-Tops,,,,,,,2.790656239,
CHINA - SHANGHAI,,08/20/2018,,09/18/2018,,,,,,,,M-Tops,,,,,,,2.0929921793,
CHINA - SHANGHAI,,08/20/2018,,09/18/2018,,,,,,,,M-Tops,,,,,,,2.0929921793,
CHINA - SHANGHAI,,08/20/2018,,09/18/2018,,,,,,,,D-Jackets,,,,,,,4.1859843585,
CHINA - SHANGHAI,,09/20/2018,,10/19/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
CHINA - SHANGHAI,,09/20/2018,,10/19/2018,,,,,,,,M-Tops,,,,,,,6.9766405975,
CHINA - SHANGHAI,,09/20/2018,,10/19/2018,,,,,,,,M-Tops,,,,,,,27.9065623901,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,6.9766405975,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,M-Tops,,,,,,,6.9766405975,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,8.371968717,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,5.581312478,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,M-Tops,,,,,,,5.581312478,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,M-Tops,,,,,,,5.581312478,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,M-Tops,,,,,,,5.581312478,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,M-Tops,,,,,,,5.581312478,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,M-Tops,,,,,,,5.581312478,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,M-Tops,,,,,,,5.581312478,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,M-Tops,,,,,,,5.581312478,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,5.581312478,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,5.581312478,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,5.581312478,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,5.581312478,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,5.581312478,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHENZHEN,,08/13/2018,,,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,08/13/2018,,09/09/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,08/13/2018,,09/09/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,08/13/2018,,09/09/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,0.6976640598,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,2.790656239,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,2.0929921793,
CHINA - SHANGHAI,,08/13/2018,,09/11/2018,,,,,,,,D-Jackets,,,,,,,2.0929921793,
